Date,Adj Close
7/12/2004,36.060112
7/13/2004,36.612671
7/14/2004,36.315678
7/15/2004,36.143009
7/16/2004,36.364025
7/19/2004,36.509052
7/20/2004,36.778431
7/21/2004,36.688633
7/22/2004,36.543606
7/23/2004,36.716259
7/26/2004,36.364025
7/27/2004,37.227367
7/28/2004,37.234276
7/29/2004,36.937294
7/30/2004,36.612671
8/2/2004,36.730072
8/3/2004,36.515965
8/4/2004,36.743889
8/5/2004,35.949608
8/6/2004,35.452328
8/9/2004,35.479958
8/10/2004,35.991051
8/11/2004,35.659542
8/12/2004,36.364025
8/13/2004,36.882034
8/16/2004,37.503635
8/17/2004,37.966389
8/18/2004,37.703312
8/19/2004,37.980232
8/20/2004,37.834839
8/23/2004,37.24638
8/24/2004,37.287922
8/25/2004,37.454071
8/26/2004,37.301777
8/27/2004,37.080231
8/30/2004,36.830994
8/31/2004,36.464062
9/1/2004,36.436375
9/2/2004,36.775604
9/3/2004,36.865604
9/6/2004,
9/7/2004,36.893295
9/8/2004,36.747917
9/9/2004,36.39484
9/10/2004,37.004066
9/13/2004,36.934845
9/14/2004,36.84483
9/15/2004,36.630234
9/16/2004,36.533298
9/17/2004,36.332542
9/20/2004,36.138695
9/21/2004,36.180229
9/22/2004,35.771748
9/23/2004,36.374084
9/24/2004,36.561001
9/27/2004,36.360218
9/28/2004,36.540222
9/29/2004,36.692535
9/30/2004,36.830994
10/1/2004,36.782524
10/4/2004,36.907139
10/5/2004,36.976383
10/6/2004,37.370979
10/7/2004,37.073296
10/8/2004,36.588684
10/11/2004,36.623314
10/12/2004,36.637138
10/13/2004,36.381004
10/14/2004,36.069443
10/15/2004,36.367146
10/18/2004,36.637138
10/19/2004,36.471008
10/20/2004,36.332542
10/21/2004,36.076385
10/22/2004,35.993298
10/25/2004,36.207912
10/26/2004,36.567924
10/27/2004,37.191002
10/28/2004,37.377922
10/29/2004,37.32946
11/1/2004,37.280998
11/2/2004,37.488701
11/3/2004,37.717155
11/4/2004,38.949471
11/5/2004,39.094849
11/8/2004,39.136395
11/9/2004,38.991001
11/10/2004,38.804085
11/11/2004,39.198704
11/12/2004,39.357929
11/15/2004,39.946396
11/16/2004,39.385635
11/17/2004,38.935623
11/18/2004,38.631012
11/19/2004,38.250237
11/22/2004,38.547947
11/23/2004,38.527172
11/24/2004,38.423313
11/25/2004,
11/26/2004,38.298702
11/29/2004,36.796387
11/30/2004,36.041744
12/1/2004,36.567924
12/2/2004,36.692535
12/3/2004,36.644062
12/6/2004,36.360218
12/7/2004,36.34639
12/8/2004,36.353283
12/9/2004,36.533298
12/10/2004,36.49176
12/13/2004,36.657925
12/14/2004,37.045609
12/15/2004,36.802704
12/16/2004,36.608395
12/17/2004,36.10178
12/20/2004,36.226707
12/21/2004,36.50428
12/22/2004,36.761082
12/23/2004,36.469601
12/24/2004,
12/27/2004,36.63615
12/28/2004,36.941509
12/29/2004,37.087246
12/30/2004,36.823532
12/31/2004,36.656982
1/3/2005,37.024792
1/4/2005,36.934563
1/5/2005,36.983147
1/6/2005,37.510574
1/7/2005,37.468948
1/10/2005,37.281574
1/11/2005,37.191345
1/12/2005,37.531406
1/13/2005,37.226036
1/14/2005,37.468948
1/17/2005,
1/18/2005,37.815956
1/19/2005,37.323215
1/20/2005,37.038666
1/21/2005,36.788834
1/24/2005,36.830467
1/25/2005,36.976215
1/26/2005,36.976215
1/27/2005,36.83741
1/28/2005,36.386311
1/31/2005,36.365486
2/1/2005,36.51123
2/2/2005,36.823532
2/3/2005,37.073364
2/4/2005,37.101128
2/7/2005,37.13583
2/8/2005,36.920692
2/9/2005,36.448769
2/10/2005,36.268341
2/11/2005,36.157284
2/14/2005,36.191998
2/15/2005,36.573692
2/16/2005,36.50428
2/17/2005,36.573692
2/18/2005,36.587578
2/21/2005,
2/22/2005,36.087891
2/23/2005,35.810284
2/24/2005,35.713123
2/25/2005,35.733948
2/28/2005,35.817238
3/1/2005,36.115662
3/2/2005,36.053204
3/3/2005,36.684738
3/4/2005,36.851299
3/7/2005,36.629208
3/8/2005,36.379356
3/9/2005,36.400185
3/10/2005,36.191998
3/11/2005,35.810284
3/14/2005,35.602081
3/15/2005,35.414707
3/16/2005,35.727932
3/17/2005,36.423985
3/18/2005,35.811462
3/21/2005,35.616577
3/22/2005,35.428635
3/23/2005,35.254627
3/24/2005,35.261585
3/25/2005,
3/28/2005,35.491272
3/29/2005,35.338146
3/30/2005,35.386875
3/31/2005,34.878757
4/1/2005,34.099194
4/4/2005,34.391537
4/5/2005,34.572502
4/6/2005,34.45417
4/7/2005,34.036545
4/8/2005,33.806847
4/11/2005,33.765091
4/12/2005,33.848618
4/13/2005,33.806847
4/14/2005,33.382259
4/15/2005,33.201298
4/18/2005,33.326584
4/19/2005,33.131687
4/20/2005,32.957676
4/21/2005,33.256985
4/22/2005,32.581821
4/25/2005,32.727989
4/26/2005,32.714066
4/27/2005,32.91592
4/28/2005,32.748875
4/29/2005,32.811527
5/2/2005,33.270893
5/3/2005,33.68853
5/4/2005,33.723331
5/5/2005,33.806847
5/6/2005,34.0783
5/9/2005,34.280159
5/10/2005,33.911255
5/11/2005,33.82774
5/12/2005,33.166496
5/13/2005,32.804539
5/16/2005,32.867207
5/17/2005,32.714066
5/18/2005,33.223797
5/19/2005,33.174927
5/20/2005,32.944508
5/23/2005,33.412338
5/24/2005,33.272682
5/25/2005,33.028282
5/26/2005,33.035278
5/27/2005,33.007328
5/30/2005,
5/31/2005,32.979408
6/1/2005,33.46122
6/2/2005,33.6707
6/3/2005,33.063198
6/6/2005,33.328548
6/7/2005,33.34948
6/8/2005,33.216824
6/9/2005,33.391376
6/10/2005,33.503109
6/13/2005,33.712593
6/14/2005,34.690174
6/15/2005,34.808884
6/16/2005,34.45974
6/17/2005,34.166473
6/20/2005,34.117592
6/21/2005,33.887161
6/22/2005,34.068707
6/23/2005,33.433281
6/24/2005,33.07716
6/27/2005,33.181908
6/28/2005,33.817326
6/29/2005,33.894146
6/30/2005,33.656731
7/1/2005,33.712593
7/4/2005,
7/5/2005,34.773964
7/6/2005,34.480705
7/7/2005,34.571453
7/8/2005,34.843796
7/11/2005,34.773964
7/12/2005,34.97646
7/13/2005,35.011375
7/14/2005,35.269726
7/15/2005,35.088196
7/18/2005,34.906647
7/19/2005,34.746033
7/20/2005,34.913624
7/21/2005,34.487675
7/22/2005,34.592419
7/25/2005,34.529564
7/26/2005,34.58543
7/27/2005,34.773964
7/28/2005,34.787933
7/29/2005,34.45974
8/1/2005,34.58543
8/2/2005,34.773964
8/3/2005,34.690174
8/4/2005,34.417843
8/5/2005,34.438793
8/8/2005,34.320103
8/9/2005,34.368969
8/10/2005,34.103622
8/11/2005,34.180439
8/12/2005,34.005867
8/15/2005,34.285172
8/16/2005,33.216824
8/17/2005,32.999672
8/18/2005,33.090729
8/19/2005,32.62841
8/22/2005,32.69146
8/23/2005,32.460304
8/24/2005,31.906912
8/25/2005,31.724785
8/26/2005,32.011993
8/29/2005,31.976973
8/30/2005,31.654749
8/31/2005,31.493649
9/1/2005,31.521658
9/2/2005,31.206442
9/5/2005,
9/6/2005,32.004993
9/7/2005,32.124065
9/8/2005,32.124065
9/9/2005,32.145081
9/12/2005,32.145081
9/13/2005,31.570675
9/14/2005,31.311506
9/15/2005,31.045322
9/16/2005,30.730106
9/19/2005,30.828188
9/20/2005,30.267801
9/21/2005,29.763466
9/22/2005,30.25378
9/23/2005,30.260796
9/26/2005,30.197754
9/27/2005,30.190742
9/28/2005,30.211761
9/29/2005,30.49896
9/30/2005,30.695089
10/3/2005,30.653059
10/4/2005,30.716112
10/5/2005,30.470924
10/6/2005,30.772121
10/7/2005,30.842192
10/10/2005,31.199429
10/11/2005,31.535675
10/12/2005,31.479622
10/13/2005,31.353561
10/14/2005,31.549667
10/17/2005,31.68976
10/18/2005,31.612713
10/19/2005,32.215134
10/20/2005,31.941933
10/21/2005,32.026012
10/24/2005,32.369228
10/25/2005,31.794842
10/26/2005,31.927942
10/27/2005,31.339523
10/28/2005,31.87188
10/31/2005,33.139778
11/1/2005,32.915615
11/2/2005,33.314892
11/3/2005,33.237843
11/4/2005,33.40596
11/7/2005,33.658123
11/8/2005,33.349926
11/9/2005,33.763195
11/10/2005,34.351597
11/11/2005,34.323582
11/14/2005,34.533718
11/15/2005,34.169468
11/16/2005,34.239536
11/17/2005,34.491695
11/18/2005,34.673817
11/21/2005,34.757881
11/22/2005,35.16415
11/23/2005,35.423332
11/24/2005,
11/25/2005,35.367294
11/28/2005,35.024063
11/29/2005,34.330589
11/30/2005,34.015388
12/1/2005,33.644112
12/2/2005,33.602093
12/5/2005,33.020695
12/6/2005,33.356922
12/7/2005,33.447987
12/8/2005,33.412964
12/9/2005,33.67915
12/12/2005,34.099422
12/13/2005,34.652805
12/14/2005,34.786297
12/15/2005,34.610657
12/16/2005,34.617676
12/19/2005,34.399857
12/20/2005,34.146923
12/21/2005,34.18206
12/22/2005,34.146923
12/23/2005,33.964256
12/26/2005,
12/27/2005,33.535652
12/28/2005,33.612942
12/29/2005,33.359993
12/30/2005,32.882225
1/2/2006,
1/3/2006,32.481743
1/4/2006,32.544983
1/5/2006,32.102337
1/6/2006,32.235828
1/9/2006,32.116379
1/10/2006,32.221767
1/11/2006,32.720615
1/12/2006,32.137463
1/13/2006,31.898573
1/16/2006,
1/17/2006,31.582399
1/18/2006,31.744013
1/19/2006,32.179611
1/20/2006,31.617527
1/23/2006,31.793201
1/24/2006,32.123421
1/25/2006,32.299065
1/26/2006,32.544983
1/27/2006,32.207729
1/30/2006,32.608208
1/31/2006,32.397423
2/1/2006,32.418507
2/2/2006,32.516876
2/3/2006,31.961813
2/6/2006,31.673729
2/7/2006,31.434847
2/8/2006,31.898573
2/9/2006,32.109352
2/10/2006,32.144485
2/13/2006,31.97584
2/14/2006,32.636314
2/15/2006,32.94545
2/16/2006,32.762791
2/17/2006,32.390411
2/20/2006,
2/21/2006,32.137463
2/22/2006,31.954775
2/23/2006,32.109352
2/24/2006,31.933699
2/27/2006,32.151516
2/28/2006,31.870455
3/1/2006,31.722918
3/2/2006,31.659681
3/3/2006,31.849394
3/6/2006,31.701824
3/7/2006,31.80723
3/8/2006,31.80723
3/9/2006,31.786152
3/10/2006,31.849394
3/13/2006,31.80723
3/14/2006,31.996927
3/15/2006,31.960251
3/16/2006,32.69368
3/17/2006,32.926403
3/20/2006,33.680977
3/21/2006,33.927807
3/22/2006,33.920753
3/23/2006,34.231064
3/24/2006,33.984226
3/27/2006,33.814964
3/28/2006,33.673931
3/29/2006,33.885494
3/30/2006,33.610451
3/31/2006,33.314281
4/3/2006,32.982826
4/4/2006,32.7924
4/5/2006,33.053341
4/6/2006,32.834717
4/7/2006,32.453903
4/10/2006,32.22823
4/11/2006,32.087189
4/12/2006,32.369289
4/13/2006,32.277607
4/14/2006,
4/17/2006,32.312874
4/18/2006,32.721893
4/19/2006,32.771259
4/20/2006,32.721893
4/21/2006,32.312874
4/24/2006,32.115417
4/25/2006,32.178894
4/26/2006,32.425716
4/27/2006,32.185932
4/28/2006,31.755749
5/1/2006,32.39045
5/2/2006,32.552639
5/3/2006,32.926403
5/4/2006,32.721893
5/5/2006,33.321312
5/8/2006,33.546986
5/9/2006,33.75856
5/10/2006,33.695084
5/11/2006,33.321312
5/12/2006,32.820629
5/15/2006,33.448265
5/16/2006,33.899605
5/17/2006,33.148037
5/18/2006,33.416969
5/19/2006,33.487724
5/22/2006,33.508961
5/23/2006,33.629261
5/24/2006,33.990189
5/25/2006,34.995102
5/26/2006,35.136627
5/29/2006,
5/30/2006,34.181263
5/31/2006,34.287411
6/1/2006,34.244957
6/2/2006,33.848644
6/5/2006,33.395721
6/6/2006,33.282509
6/7/2006,33.28957
6/8/2006,33.473572
6/9/2006,33.353268
6/12/2006,33.254204
6/13/2006,33.636341
6/14/2006,33.763714
6/15/2006,34.436043
6/16/2006,34.188332
6/19/2006,34.160023
6/20/2006,34.273262
6/21/2006,34.605877
6/22/2006,34.308655
6/23/2006,33.926506
6/26/2006,34.01849
6/27/2006,33.707127
6/28/2006,33.912342
6/29/2006,34.471401
6/30/2006,34.08926
7/3/2006,33.664654
7/4/2006,
7/5/2006,33.275433
7/6/2006,33.06311
7/7/2006,32.553577
7/10/2006,32.680965
7/11/2006,32.645576
7/12/2006,31.952055
7/13/2006,31.251429
7/14/2006,30.465912
7/17/2006,30.444687
7/18/2006,30.550829
7/19/2006,31.279743
7/20/2006,31.343445
7/21/2006,30.940052
7/24/2006,31.442511
7/25/2006,31.612356
7/26/2006,30.904676
7/27/2006,30.805597
7/28/2006,31.463737
7/31/2006,31.492041
8/1/2006,31.201914
8/2/2006,31.400047
8/3/2006,31.654812
8/4/2006,31.753901
8/7/2006,31.718502
8/8/2006,31.463737
8/9/2006,31.06744
8/10/2006,31.768059
8/11/2006,31.626507
8/14/2006,31.916651
8/15/2006,31.527433
8/16/2006,31.561531
8/17/2006,31.703611
8/18/2006,31.604155
8/21/2006,31.320024
8/22/2006,31.305803
8/23/2006,31.085585
8/24/2006,31.042974
8/25/2006,31.170816
8/28/2006,31.561531
8/29/2006,31.604155
8/30/2006,31.696522
8/31/2006,31.767538
9/1/2006,32.286095
9/4/2006,
9/5/2006,32.371353
9/6/2006,32.250595
9/7/2006,32.350033
9/8/2006,33.188274
9/11/2006,33.73526
9/12/2006,34.147259
9/13/2006,34.154362
9/14/2006,34.360371
9/15/2006,34.25383
9/18/2006,34.168575
9/19/2006,34.452713
9/20/2006,34.715569
9/21/2006,34.424297
9/22/2006,34.303539
9/25/2006,34.680046
9/26/2006,34.985497
9/27/2006,35.163082
9/28/2006,35.383312
9/29/2006,35.035229
10/2/2006,34.410099
10/3/2006,35.13467
10/4/2006,35.198608
10/5/2006,34.388798
10/6/2006,34.32486
10/9/2006,34.25383
10/10/2006,34.182785
10/11/2006,34.317753
10/12/2006,34.32486
10/13/2006,34.424297
10/16/2006,34.32486
10/17/2006,34.296432
10/18/2006,34.346165
10/19/2006,34.445614
10/20/2006,35.070736
10/23/2006,36.427532
10/24/2006,36.441734
10/25/2006,36.122082
10/26/2006,36.761398
10/27/2006,36.036839
10/30/2006,35.18441
10/31/2006,35.006805
11/1/2006,34.701351
11/2/2006,34.303539
11/3/2006,33.76366
11/6/2006,33.73526
11/7/2006,33.848915
11/8/2006,33.408478
11/9/2006,32.953854
11/10/2006,33.010674
11/13/2006,32.904133
11/14/2006,33.856022
11/15/2006,33.87022
11/16/2006,34.033611
11/17/2006,33.742359
11/20/2006,33.898632
11/21/2006,33.962563
11/22/2006,34.118843
11/23/2006,
11/24/2006,34.026493
11/27/2006,33.11013
11/28/2006,33.18116
11/29/2006,33.309032
11/30/2006,32.747845
12/1/2006,32.58445
12/4/2006,32.88282
12/5/2006,33.017776
12/6/2006,33.060406
12/7/2006,32.939648
12/8/2006,32.92543
12/11/2006,32.676815
12/12/2006,32.428177
12/13/2006,32.726208
12/14/2006,33.168266
12/15/2006,33.118359
12/18/2006,33.061314
12/19/2006,32.861702
12/20/2006,32.70483
12/21/2006,32.590748
12/22/2006,32.469547
12/25/2006,
12/26/2006,32.875935
12/27/2006,32.911575
12/28/2006,32.804634
12/29/2006,32.925838
1/1/2007,
1/2/2007,
1/3/2007,33.902637
1/4/2007,34.066631
1/5/2007,33.788567
1/8/2007,33.510502
1/9/2007,33.788567
1/10/2007,33.710125
1/11/2007,33.938274
1/12/2007,34.209229
1/15/2007,
1/16/2007,34.444519
1/17/2007,34.366085
1/18/2007,34.501541
1/19/2007,34.444519
1/22/2007,34.194969
1/23/2007,34.088017
1/24/2007,34.658413
1/25/2007,34.330425
1/26/2007,33.988209
1/29/2007,33.95969
1/30/2007,33.710125
1/31/2007,34.00246
2/1/2007,34.066631
2/2/2007,34.280529
2/5/2007,34.59425
2/6/2007,34.637032
2/7/2007,34.637032
2/8/2007,34.444519
2/9/2007,34.202095
2/12/2007,34.038109
2/13/2007,34.209229
2/14/2007,34.130802
2/15/2007,34.480156
2/16/2007,34.565716
2/19/2007,
2/20/2007,35.834835
2/21/2007,35.628059
2/22/2007,35.428448
2/23/2007,35.342865
2/26/2007,35.635197
2/27/2007,34.366085
2/28/2007,34.444519
3/1/2007,34.145065
3/2/2007,34.088017
3/5/2007,33.845612
3/6/2007,34.252014
3/7/2007,34.17358
3/8/2007,34.137939
3/9/2007,33.809948
3/12/2007,33.695881
3/13/2007,32.925838
3/14/2007,32.761063
3/15/2007,32.954502
3/16/2007,33.104954
3/19/2007,33.377163
3/20/2007,33.885822
3/21/2007,34.222542
3/22/2007,34.394474
3/23/2007,34.32283
3/26/2007,34.272682
3/27/2007,34.021942
3/28/2007,33.413017
3/29/2007,33.470314
3/30/2007,33.63509
4/2/2007,33.957466
4/3/2007,34.458946
4/4/2007,34.423134
4/5/2007,34.580723
4/6/2007,
4/9/2007,34.724014
4/10/2007,34.344318
4/11/2007,33.864334
4/12/2007,33.85717
4/13/2007,33.964622
4/16/2007,34.43745
4/17/2007,34.509087
4/18/2007,34.365814
4/19/2007,34.630878
4/20/2007,35.648182
4/23/2007,35.053562
4/24/2007,34.881626
4/25/2007,34.967587
4/26/2007,34.88879
4/27/2007,34.630878
4/30/2007,34.32999
5/1/2007,34.62373
5/2/2007,34.587898
5/3/2007,34.645206
5/4/2007,34.580723
5/7/2007,34.82431
5/8/2007,34.458946
5/9/2007,34.337162
5/10/2007,34.208218
5/11/2007,34.229694
5/14/2007,34.272682
5/15/2007,34.115059
5/16/2007,33.95673
5/17/2007,33.906364
5/18/2007,34.021515
5/21/2007,33.553684
5/22/2007,33.496105
5/23/2007,33.344967
5/24/2007,33.575275
5/25/2007,33.762409
5/28/2007,
5/29/2007,33.784008
5/30/2007,33.913555
5/31/2007,34.258999
6/1/2007,35.604912
6/4/2007,36.857243
6/5/2007,36.360622
6/6/2007,36.526157
6/7/2007,35.813629
6/8/2007,36.043941
6/11/2007,35.849632
6/12/2007,35.201862
6/13/2007,35.626507
6/14/2007,35.468159
6/15/2007,35.511337
6/18/2007,35.345806
6/19/2007,35.12989
6/20/2007,34.971542
6/21/2007,34.827599
6/22/2007,34.424572
6/25/2007,34.417347
6/26/2007,34.525311
6/27/2007,34.877972
6/28/2007,34.698055
6/29/2007,34.626099
7/2/2007,34.784428
7/3/2007,34.885178
7/4/2007,
7/5/2007,34.611683
7/6/2007,34.827599
7/9/2007,34.906754
7/10/2007,34.244629
7/11/2007,34.316586
7/12/2007,35.144279
7/13/2007,35.374584
7/16/2007,35.223465
7/17/2007,34.798805
7/18/2007,34.575703
7/19/2007,35.115486
7/20/2007,34.590088
7/23/2007,34.626099
7/24/2007,34.561302
7/25/2007,34.453342
7/26/2007,33.697632
7/27/2007,33.064262
7/30/2007,33.258587
7/31/2007,33.071472
8/1/2007,33.265793
8/2/2007,33.632858
8/3/2007,32.762001
8/6/2007,33.841583
8/7/2007,33.870373
8/8/2007,34.849186
8/9/2007,33.431332
8/10/2007,33.157845
8/13/2007,33.229805
8/14/2007,31.538446
8/15/2007,31.306974
8/16/2007,31.466112
8/17/2007,31.458883
8/20/2007,31.531221
8/21/2007,31.610786
8/22/2007,31.646946
8/23/2007,31.227407
8/24/2007,31.639723
8/27/2007,31.697584
8/28/2007,31.393778
8/29/2007,31.965242
8/30/2007,31.335905
8/31/2007,31.56015
9/3/2007,
9/4/2007,31.321459
9/5/2007,30.706602
9/6/2007,30.930832
9/7/2007,30.663183
9/10/2007,30.576368
9/11/2007,31.061029
9/12/2007,30.894661
9/13/2007,31.147835
9/14/2007,31.335905
9/17/2007,31.335905
9/18/2007,32.146072
9/19/2007,32.370308
9/20/2007,32.059273
9/21/2007,31.994158
9/24/2007,31.806086
9/25/2007,31.220177
9/26/2007,31.321459
9/27/2007,31.545691
9/28/2007,31.57461
10/1/2007,32.167767
10/2/2007,32.457115
10/3/2007,32.645195
10/4/2007,32.551163
10/5/2007,32.818798
10/8/2007,32.74646
10/9/2007,32.70306
10/10/2007,32.977936
10/11/2007,33.925533
10/12/2007,34.041279
10/15/2007,33.600018
10/16/2007,33.173248
10/17/2007,33.267273
10/18/2007,33.194935
10/19/2007,32.536682
10/22/2007,32.731995
10/23/2007,31.777163
10/24/2007,31.733778
10/25/2007,31.74099
10/26/2007,32.290756
10/29/2007,32.558384
10/30/2007,32.818798
10/31/2007,32.70306
11/1/2007,31.849493
11/2/2007,31.965242
11/5/2007,31.849493
11/6/2007,32.037571
11/7/2007,31.777163
11/8/2007,31.552917
11/9/2007,31.032099
11/12/2007,31.335905
11/13/2007,33.252819
11/14/2007,33.64341
11/15/2007,33.419189
11/16/2007,33.520454
11/19/2007,32.891125
11/20/2007,32.912842
11/21/2007,32.449886
11/22/2007,
11/23/2007,33.079201
11/26/2007,32.572845
11/27/2007,33.151546
11/28/2007,34.164238
11/29/2007,34.388485
11/30/2007,34.648884
12/3/2007,34.62719
12/4/2007,34.858669
12/5/2007,35.372261
12/6/2007,35.639904
12/7/2007,35.459045
12/10/2007,35.755638
12/11/2007,35.46629
12/12/2007,35.044849
12/13/2007,35.117508
12/14/2007,34.608894
12/17/2007,34.754208
12/18/2007,35.052124
12/19/2007,34.935841
12/20/2007,34.768738
12/21/2007,35.030315
12/24/2007,35.415421
12/25/2007,
12/26/2007,35.153851
12/27/2007,34.710617
12/28/2007,34.935841
12/31/2007,34.536217
1/1/2008,
1/2/2008,34.078445
1/3/2008,33.700607
1/4/2008,33.221031
1/7/2008,33.831398
1/8/2008,33.402699
1/9/2008,34.078445
1/10/2008,35.168365
1/11/2008,34.674267
1/14/2008,34.637951
1/15/2008,34.143841
1/16/2008,34.507153
1/17/2008,34.499874
1/18/2008,34.572544
1/21/2008,
1/22/2008,35.749668
1/23/2008,36.447227
1/24/2008,35.538948
1/25/2008,34.943119
1/28/2008,35.393616
1/29/2008,35.611622
1/30/2008,35.720604
1/31/2008,36.868656
2/1/2008,37.18837
2/4/2008,36.381817
2/5/2008,36.011257
2/6/2008,35.480835
2/7/2008,36.214706
2/8/2008,35.429943
2/11/2008,36.040318
2/12/2008,36.512623
2/13/2008,36.810528
2/14/2008,36.309177
2/15/2008,35.924057
2/18/2008,
2/19/2008,36.0839
2/20/2008,36.112984
2/21/2008,36.178383
2/22/2008,36.309177
2/25/2008,36.570755
2/26/2008,37.348236
2/27/2008,37.370037
2/28/2008,36.839596
2/29/2008,36.033047
3/3/2008,36.25103
3/4/2008,36.236511
3/5/2008,36.003994
3/6/2008,36.316441
3/7/2008,36.258308
3/10/2008,35.495358
3/11/2008,36.512623
3/12/2008,36.715584
3/13/2008,36.941902
3/14/2008,36.372444
3/17/2008,36.467361
3/18/2008,37.21933
3/19/2008,37.073315
3/20/2008,38.862007
3/21/2008,
3/24/2008,39.154037
3/25/2008,38.730598
3/26/2008,38.62109
3/27/2008,38.234135
3/28/2008,38.05162
3/31/2008,38.460457
4/1/2008,39.482594
4/2/2008,39.759995
4/3/2008,40.103138
4/4/2008,39.716194
4/7/2008,39.592079
4/8/2008,39.752693
4/9/2008,39.526394
4/10/2008,39.906025
4/11/2008,40.008221
4/14/2008,40.263756
4/15/2008,41.081444
4/16/2008,41.665504
4/17/2008,41.37347
4/18/2008,41.110641
4/21/2008,41.161743
4/22/2008,41.28587
4/23/2008,41.556
4/24/2008,41.942928
4/25/2008,42.088963
4/28/2008,41.869926
4/29/2008,42.789845
4/30/2008,42.329876
5/1/2008,42.395576
5/2/2008,41.979446
5/5/2008,41.59251
5/6/2008,41.139858
5/7/2008,41.490276
5/8/2008,41.731224
5/9/2008,41.745811
5/12/2008,42.359074
5/13/2008,41.358871
5/14/2008,42.119884
5/15/2008,41.877941
5/16/2008,41.819298
5/19/2008,41.350075
5/20/2008,41.020164
5/21/2008,40.492294
5/22/2008,41.09346
5/23/2008,40.873531
5/26/2008,
5/27/2008,41.350075
5/28/2008,41.855949
5/29/2008,42.47913
5/30/2008,42.3325
6/2/2008,41.936607
6/3/2008,42.354507
6/4/2008,42.288509
6/5/2008,43.842812
6/6/2008,42.794392
6/9/2008,43.674187
6/10/2008,43.828152
6/11/2008,42.904381
6/12/2008,43.336929
6/13/2008,43.388233
6/16/2008,43.483562
6/17/2008,43.029007
6/18/2008,42.281185
6/19/2008,42.295853
6/20/2008,41.247429
6/23/2008,41.526028
6/24/2008,42.024582
6/25/2008,42.611111
6/26/2008,41.665325
6/27/2008,41.27676
6/30/2008,41.203434
7/1/2008,41.81197
7/2/2008,41.423386
7/3/2008,41.496716
7/4/2008,
7/7/2008,41.723984
7/8/2008,43.336929
7/9/2008,42.281185
7/10/2008,41.943932
7/11/2008,41.269432
7/14/2008,41.284088
7/15/2008,41.232773
7/16/2008,41.760643
7/17/2008,42.288509
7/18/2008,42.464493
7/21/2008,42.017246
7/22/2008,43.300266
7/23/2008,42.589123
7/24/2008,41.76799
7/25/2008,41.665325
7/28/2008,41.071484
7/29/2008,42.119884
7/30/2008,42.933697
7/31/2008,42.97768
8/1/2008,42.339836
8/4/2008,42.838387
8/5/2008,44.238701
8/6/2008,44.546646
8/7/2008,41.760643
8/8/2008,42.420486
8/11/2008,42.933697
8/12/2008,43.439575
8/13/2008,42.606308
8/14/2008,42.768238
8/15/2008,43.703102
8/18/2008,43.305584
8/19/2008,42.84185
8/20/2008,42.959629
8/21/2008,43.062687
8/22/2008,43.754631
8/25/2008,43.099487
8/26/2008,43.430748
8/27/2008,43.644218
8/28/2008,44.078526
8/29/2008,43.482265
9/1/2008,
9/2/2008,43.909199
9/3/2008,44.012276
9/4/2008,44.004906
9/5/2008,44.711575
9/8/2008,45.639084
9/9/2008,44.998669
9/10/2008,45.653801
9/11/2008,46.500332
9/12/2008,45.940899
9/15/2008,45.366718
9/16/2008,45.742126
9/17/2008,43.901863
9/18/2008,45.25631
9/19/2008,43.946022
9/22/2008,43.349773
9/23/2008,42.989082
9/24/2008,43.371853
9/25/2008,44.255196
9/26/2008,44.689503
9/29/2008,43.025879
9/30/2008,44.085876
10/1/2008,43.916569
10/2/2008,43.320316
10/3/2008,43.968105
10/6/2008,42.62101
10/7/2008,40.368504
10/8/2008,40.155033
10/9/2008,37.828911
10/10/2008,37.50502
10/13/2008,40.118229
10/14/2008,40.074062
10/15/2008,36.842514
10/16/2008,40.206543
10/17/2008,39.580864
10/20/2008,40.066689
10/21/2008,39.507256
10/22/2008,38.476704
10/23/2008,38.837391
10/24/2008,37.836269
10/27/2008,36.562782
10/28/2008,40.611423
10/29/2008,40.501007
10/30/2008,40.302258
10/31/2008,41.082539
11/3/2008,41.200317
11/4/2008,41.3181
11/5/2008,39.845875
11/6/2008,39.37476
11/7/2008,40.037262
11/10/2008,40.618793
11/11/2008,40.302258
11/12/2008,38.734325
11/13/2008,40.434746
11/14/2008,38.800587
11/17/2008,38.138073
11/18/2008,38.807949
11/19/2008,37.541821
11/20/2008,37.291542
11/21/2008,38.955151
11/24/2008,38.844761
11/25/2008,40.250729
11/26/2008,41.730312
11/27/2008,
11/28/2008,41.134048
12/1/2008,39.021416
12/2/2008,39.345303
12/3/2008,40.029892
12/4/2008,40.567265
12/5/2008,42.849209
12/8/2008,42.370735
12/9/2008,41.082539
12/10/2008,40.670315
12/11/2008,40.506184
12/12/2008,40.387905
12/15/2008,40.447044
12/16/2008,40.838875
12/17/2008,40.801895
12/18/2008,40.96455
12/19/2008,41.208515
12/22/2008,41.393349
12/23/2008,40.875839
12/24/2008,40.986732
12/25/2008,
12/26/2008,40.9202
12/29/2008,40.742767
12/30/2008,40.698399
12/31/2008,41.445095
1/1/2009,
1/2/2009,42.273106
1/5/2009,41.785164
1/6/2009,41.415535
1/7/2009,41.060661
1/8/2009,37.985165
1/9/2009,38.133026
1/12/2009,37.99258
1/13/2009,38.532261
1/14/2009,38.118256
1/15/2009,37.963005
